analysis,dataset,threshold_policy,families,tier,regime,method,tau,delta,weighting,n_families,n,n_present,n_absent,selected,correct,wrong,deferred,failures,present_selected,absent_selected,top1_correct,weighted_n,weighted_n_present,weighted_n_absent,weighted_selected,weighted_correct,weighted_wrong,weighted_deferred,weighted_failures,weighted_present_selected,weighted_absent_selected,weighted_top1_correct,coverage,present_coverage,accepted_risk,correct_yield,absent_false_accept,failure_rate,top1_present,correct_yield_ci95,accepted_risk_ci95,absent_false_accept_ci95,present_coverage_ci95,top1_present_ci95
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,easy,absent_easy,B1,,,family,3,12,0,12,0,0,0,12,0,0,0,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,hard,absent_hard,B1,,,family,3,12,0,12,0,0,0,12,0,0,0,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,easy,present_easy,B1,,,family,3,12,12,0,0,0,0,12,0,0,0,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,hard,present_hard,B1,,,family,3,12,12,0,0,0,0,12,0,0,0,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,all,all,B1,,,family,4,64,32,32,0,0,0,64,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,all,B1,,,family,4,32,16,16,0,0,0,32,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,all,B1,,,family,4,32,16,16,0,0,0,32,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,absent_easy,B1,,,family,4,16,0,16,0,0,0,16,0,0,0,,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,absent_hard,B1,,,family,4,16,0,16,0,0,0,16,0,0,0,,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,present_easy,B1,,,family,4,16,16,0,0,0,0,16,0,0,0,,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,present_hard,B1,,,family,4,16,16,0,0,0,0,16,0,0,0,,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,all,all,B1,,,family,1,24,12,12,0,0,0,24,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,easy,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,hard,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,easy,absent_easy,B1,,,family,1,6,0,6,0,0,0,6,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,hard,absent_hard,B1,,,family,1,6,0,6,0,0,0,6,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,easy,present_easy,B1,,,family,1,6,6,0,0,0,0,6,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,hard,present_hard,B1,,,family,1,6,6,0,0,0,0,6,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:gear,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,all,all,B1,,,family,1,16,8,8,0,0,0,16,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,easy,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,hard,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,easy,absent_easy,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,hard,absent_hard,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,easy,present_easy,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:notched,hard,present_hard,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,all,all,B1,,,family,1,20,10,10,0,0,0,20,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,easy,all,B1,,,family,1,10,5,5,0,0,0,10,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,hard,all,B1,,,family,1,10,5,5,0,0,0,10,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,easy,absent_easy,B1,,,family,1,5,0,5,0,0,0,5,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,hard,absent_hard,B1,,,family,1,5,0,5,0,0,0,5,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,easy,present_easy,B1,,,family,1,5,5,0,0,0,0,5,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:rect,hard,present_hard,B1,,,family,1,5,5,0,0,0,0,5,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,all,all,B1,,,family,1,16,8,8,0,0,0,16,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,easy,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,hard,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,easy,absent_easy,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,hard,absent_hard,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,easy,present_easy,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:square,hard,present_hard,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:tee,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:trapezoid,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,all,all,S1,0.7887614512417298,,family,7,112,56,56,74,20,54,38,0,39,35,26,7.0,3.5,3.5,4.8,1.3875,3.4124999999999996,2.2,0.0,2.533333333333333,2.2666666666666666,1.7125,0.6857142857142857,0.7238095238095238,0.7109375,0.3964285714285714,0.6476190476190476,0.0,0.48928571428571427,"[0.22380952380952382, 0.5773809523809523]","[0.5891089108910891, 0.8324652777777778]","[0.4666666666666667, 0.8095238095238095]","[0.5714285714285714, 0.880952380952381]","[0.28095238095238095, 0.6869047619047619]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,easy,all,S1,0.7887614512417298,,family,7,56,28,28,38,11,27,18,0,20,18,14,7.0,3.5,3.5,4.883333333333333,1.5333333333333332,3.3499999999999996,2.1166666666666667,0.0,2.5749999999999997,2.308333333333333,1.8583333333333334,0.6976190476190476,0.7357142857142857,0.6860068259385665,0.43809523809523804,0.6595238095238095,0.0,0.530952380952381,"[0.23809523809523808, 0.6666666666666667]","[0.532608695652174, 0.8360655737704918]","[0.4714285714285714, 0.8214285714285714]","[0.5785714285714285, 0.8904761904761905]","[0.2857142857142857, 0.7642857142857142]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,hard,all,S1,0.7887614512417298,,family,7,56,28,28,36,9,27,20,0,19,17,12,7.0,3.5,3.5,4.716666666666667,1.2416666666666667,3.4749999999999996,2.283333333333333,0.0,2.4916666666666667,2.225,1.5666666666666667,0.6738095238095239,0.7119047619047619,0.7367491166077738,0.3547619047619048,0.6357142857142858,0.0,0.44761904761904764,"[0.2119047619047619, 0.4976190476190476]","[0.6363636363636362, 0.8392857142857144]","[0.46190476190476193, 0.7976190476190476]","[0.5642857142857143, 0.869047619047619]","[0.2619047619047619, 0.6285714285714287]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,easy,absent_easy,S1,0.7887614512417298,,family,7,28,0,28,18,0,18,10,0,0,18,0,7.0,0.0,7.0,4.616666666666666,0.0,4.616666666666666,2.3833333333333333,0.0,0.0,4.616666666666666,0.0,0.6595238095238095,,1.0,,0.6595238095238095,0.0,,"[None, None]","[1.0, 1.0]","[0.4714285714285714, 0.8214285714285714]","[None, None]","[None, None]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,hard,absent_hard,S1,0.7887614512417298,,family,7,28,0,28,17,0,17,11,0,0,17,0,7.0,0.0,7.0,4.45,0.0,4.45,2.55,0.0,0.0,4.45,0.0,0.6357142857142858,,1.0,,0.6357142857142858,0.0,,"[None, None]","[1.0, 1.0]","[0.46190476190476193, 0.7976190476190476]","[None, None]","[None, None]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,easy,present_easy,S1,0.7887614512417298,,family,7,28,28,0,20,11,9,8,0,20,0,14,7.0,7.0,0.0,5.1499999999999995,3.0666666666666664,2.083333333333333,1.85,0.0,5.1499999999999995,0.0,3.716666666666667,0.7357142857142857,0.7357142857142857,0.40453074433656955,0.43809523809523804,,0.0,0.530952380952381,"[0.23809523809523808, 0.6666666666666667]","[0.10971786833855798, 0.6923076923076923]","[None, None]","[0.5785714285714285, 0.8904761904761905]","[0.2857142857142857, 0.7642857142857142]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,all,hard,present_hard,S1,0.7887614512417298,,family,7,28,28,0,19,9,10,9,0,19,0,12,7.0,7.0,0.0,4.983333333333333,2.4833333333333334,2.5,2.0166666666666666,0.0,4.983333333333333,0.0,3.1333333333333333,0.7119047619047619,0.7119047619047619,0.5016722408026756,0.3547619047619048,,0.0,0.44761904761904764,"[0.2119047619047619, 0.4976190476190476]","[0.32178217821782173, 0.6957928802588995]","[None, None]","[0.5642857142857143, 0.869047619047619]","[0.2619047619047619, 0.6285714285714287]"
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,all,all,S1,0.7887614512417298,,family,3,48,24,24,30,13,17,18,0,16,14,17,3.0,1.5,1.5,2.05,0.8666666666666667,1.1833333333333333,0.9500000000000001,0.0,1.075,0.975,1.0666666666666667,0.6833333333333332,0.7166666666666667,0.5772357723577236,0.5777777777777778,0.65,0.0,0.7111111111111111,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,easy,all,S1,0.7887614512417298,,family,3,24,12,12,15,7,8,9,0,8,7,9,3.0,1.5,1.5,2.05,0.95,1.1,0.9500000000000001,0.0,1.075,0.975,1.15,0.6833333333333332,0.7166666666666667,0.5365853658536587,0.6333333333333333,0.65,0.0,0.7666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,hard,all,S1,0.7887614512417298,,family,3,24,12,12,15,6,9,9,0,8,7,8,3.0,1.5,1.5,2.05,0.7833333333333333,1.2666666666666666,0.9500000000000001,0.0,1.075,0.975,0.9833333333333334,0.6833333333333332,0.7166666666666667,0.6178861788617886,0.5222222222222223,0.65,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,easy,absent_easy,S1,0.7887614512417298,,family,3,12,0,12,7,0,7,5,0,0,7,0,3.0,0.0,3.0,1.95,0.0,1.95,1.05,0.0,0.0,1.95,0.0,0.65,,1.0,,0.65,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,hard,absent_hard,S1,0.7887614512417298,,family,3,12,0,12,7,0,7,5,0,0,7,0,3.0,0.0,3.0,1.95,0.0,1.95,1.05,0.0,0.0,1.95,0.0,0.65,,1.0,,0.65,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,easy,present_easy,S1,0.7887614512417298,,family,3,12,12,0,8,7,1,4,0,8,0,9,3.0,3.0,0.0,2.15,1.9,0.25,0.8500000000000001,0.0,2.15,0.0,2.3,0.7166666666666667,0.7166666666666667,0.11627906976744186,0.6333333333333333,,0.0,0.7666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,exposed,hard,present_hard,S1,0.7887614512417298,,family,3,12,12,0,8,6,2,4,0,8,0,8,3.0,3.0,0.0,2.15,1.5666666666666667,0.5833333333333333,0.8500000000000001,0.0,2.15,0.0,1.9666666666666668,0.7166666666666667,0.7166666666666667,0.2713178294573643,0.5222222222222223,,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,all,all,S1,0.7887614512417298,,family,4,64,32,32,44,7,37,20,0,23,21,9,4.0,2.0,2.0,2.75,0.5208333333333333,2.2291666666666665,1.25,0.0,1.4583333333333333,1.2916666666666665,0.6458333333333333,0.6875,0.7291666666666666,0.8106060606060606,0.26041666666666663,0.6458333333333333,0.0,0.32291666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,all,S1,0.7887614512417298,,family,4,32,16,16,23,4,19,9,0,12,11,5,4.0,2.0,2.0,2.833333333333333,0.5833333333333333,2.25,1.1666666666666665,0.0,1.5,1.3333333333333333,0.7083333333333333,0.7083333333333333,0.75,0.7941176470588236,0.29166666666666663,0.6666666666666666,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,all,S1,0.7887614512417298,,family,4,32,16,16,21,3,18,11,0,11,10,4,4.0,2.0,2.0,2.6666666666666665,0.4583333333333333,2.208333333333333,1.3333333333333333,0.0,1.4166666666666665,1.25,0.5833333333333333,0.6666666666666666,0.7083333333333333,0.8281249999999999,0.22916666666666666,0.625,0.0,0.29166666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,absent_easy,S1,0.7887614512417298,,family,4,16,0,16,11,0,11,5,0,0,11,0,4.0,0.0,4.0,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.6666666666666666,,1.0,,0.6666666666666666,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,absent_hard,S1,0.7887614512417298,,family,4,16,0,16,10,0,10,6,0,0,10,0,4.0,0.0,4.0,2.5,0.0,2.5,1.5,0.0,0.0,2.5,0.0,0.625,,1.0,,0.625,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,easy,present_easy,S1,0.7887614512417298,,family,4,16,16,0,12,4,8,4,0,12,0,5,4.0,4.0,0.0,3.0,1.1666666666666665,1.8333333333333333,1.0,0.0,3.0,0.0,1.4166666666666665,0.75,0.75,0.611111111111111,0.29166666666666663,,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,unexposed,hard,present_hard,S1,0.7887614512417298,,family,4,16,16,0,11,3,8,5,0,11,0,4,4.0,4.0,0.0,2.833333333333333,0.9166666666666666,1.9166666666666665,1.1666666666666665,0.0,2.833333333333333,0.0,1.1666666666666665,0.7083333333333333,0.7083333333333333,0.6764705882352942,0.22916666666666666,,0.0,0.29166666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,all,all,S1,0.7887614512417298,,family,1,24,12,12,18,0,18,6,0,9,9,0,1.0,0.5,0.5,0.75,0.0,0.75,0.25,0.0,0.375,0.375,0.0,0.75,0.75,1.0,0.0,0.75,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,easy,all,S1,0.7887614512417298,,family,1,12,6,6,10,0,10,2,0,5,5,0,1.0,0.5,0.5,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.41666666666666663,0.41666666666666663,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,hard,all,S1,0.7887614512417298,,family,1,12,6,6,8,0,8,4,0,4,4,0,1.0,0.5,0.5,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,posthoc_thresholds,family:ell,easy,absent_easy,S1,0.7887614512417298,,family,1,6,0,6,5,0,5,1,0,0,5,0,1.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,,1.0,,0.8333333333333333,0.0,,,,,,
