analysis,dataset,threshold_policy,families,tier,regime,method,tau,delta,weighting,n_families,n,n_present,n_absent,selected,correct,wrong,deferred,failures,present_selected,absent_selected,top1_correct,weighted_n,weighted_n_present,weighted_n_absent,weighted_selected,weighted_correct,weighted_wrong,weighted_deferred,weighted_failures,weighted_present_selected,weighted_absent_selected,weighted_top1_correct,coverage,present_coverage,accepted_risk,correct_yield,absent_false_accept,failure_rate,top1_present,correct_yield_ci95,accepted_risk_ci95,absent_false_accept_ci95,present_coverage_ci95,top1_present_ci95
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,all,all,S1,0.7887614512417298,,family,7,116,58,58,108,20,88,8,0,54,54,20,7.0,3.5,3.5,6.5,1.2875,5.2125,0.5,0.0,3.25,3.25,1.2875,0.9285714285714286,0.9285714285714286,0.801923076923077,0.3678571428571429,0.9285714285714286,0.0,0.3678571428571429,"[0.1, 0.692857142857143]","[0.6395833333333333, 0.9500000000000001]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.1, 0.692857142857143]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,easy,all,S1,0.7887614512417298,,family,7,58,29,29,54,11,43,4,0,27,27,11,7.0,3.5,3.5,6.5,1.4,5.1,0.5,0.0,3.25,3.25,1.4,0.9285714285714286,0.9285714285714286,0.7846153846153846,0.39999999999999997,0.9285714285714286,0.0,0.39999999999999997,"[0.1142857142857143, 0.7714285714285715]","[0.6142857142857144, 0.9428571428571428]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.1142857142857143, 0.7714285714285715]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,hard,all,S1,0.7887614512417298,,family,7,58,29,29,54,9,45,4,0,27,27,9,7.0,3.5,3.5,6.5,1.175,5.325,0.5,0.0,3.25,3.25,1.175,0.9285714285714286,0.9285714285714286,0.8192307692307692,0.33571428571428574,0.9285714285714286,0.0,0.33571428571428574,"[0.08571428571428573, 0.6428571428571429]","[0.6692307692307693, 0.9571428571428572]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.08571428571428573, 0.6428571428571429]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,all,all,S2,0.7887614512417298,0.0,family,7,116,58,58,108,20,88,8,0,54,54,20,7.0,3.5,3.5,6.5,1.2875,5.2125,0.5,0.0,3.25,3.25,1.2875,0.9285714285714286,0.9285714285714286,0.801923076923077,0.3678571428571429,0.9285714285714286,0.0,0.3678571428571429,"[0.1, 0.692857142857143]","[0.6395833333333333, 0.9500000000000001]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.1, 0.692857142857143]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,easy,all,S2,0.7887614512417298,0.0,family,7,58,29,29,54,11,43,4,0,27,27,11,7.0,3.5,3.5,6.5,1.4,5.1,0.5,0.0,3.25,3.25,1.4,0.9285714285714286,0.9285714285714286,0.7846153846153846,0.39999999999999997,0.9285714285714286,0.0,0.39999999999999997,"[0.1142857142857143, 0.7714285714285715]","[0.6142857142857144, 0.9428571428571428]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.1142857142857143, 0.7714285714285715]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,hard,all,S2,0.7887614512417298,0.0,family,7,58,29,29,54,9,45,4,0,27,27,9,7.0,3.5,3.5,6.5,1.175,5.325,0.5,0.0,3.25,3.25,1.175,0.9285714285714286,0.9285714285714286,0.8192307692307692,0.33571428571428574,0.9285714285714286,0.0,0.33571428571428574,"[0.08571428571428573, 0.6428571428571429]","[0.6692307692307693, 0.9571428571428572]","[0.7857142857142857, 1.0]","[0.7857142857142857, 1.0]","[0.08571428571428573, 0.6428571428571429]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,all,all,U0,,,family,7,116,58,58,116,20,96,0,0,58,58,20,7.0,3.5,3.5,7.0,1.2875,5.7125,0.0,0.0,3.5,3.5,1.2875,1.0,1.0,0.8160714285714287,0.3678571428571429,1.0,0.0,0.3678571428571429,"[0.1, 0.692857142857143]","[0.6535714285714286, 0.9500000000000001]","[1.0, 1.0]","[1.0, 1.0]","[0.1, 0.692857142857143]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,easy,all,U0,,,family,7,58,29,29,58,11,47,0,0,29,29,11,7.0,3.5,3.5,7.0,1.4,5.6,0.0,0.0,3.5,3.5,1.4,1.0,1.0,0.7999999999999999,0.39999999999999997,1.0,0.0,0.39999999999999997,"[0.1142857142857143, 0.7714285714285715]","[0.6285714285714287, 0.9428571428571428]","[1.0, 1.0]","[1.0, 1.0]","[0.1142857142857143, 0.7714285714285715]"
corrective reanalysis after test inspection,primary_test,posthoc_thresholds,all,hard,all,U0,,,family,7,58,29,29,58,9,49,0,0,29,29,9,7.0,3.5,3.5,7.0,1.175,5.825,0.0,0.0,3.5,3.5,1.175,1.0,1.0,0.8321428571428572,0.33571428571428574,1.0,0.0,0.33571428571428574,"[0.08571428571428573, 0.6428571428571429]","[0.6785714285714286, 0.9571428571428572]","[1.0, 1.0]","[1.0, 1.0]","[0.08571428571428573, 0.6428571428571429]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,all,all,B0,,,family,7,112,56,56,112,15,97,0,0,56,56,15,7.0,3.5,3.5,7.0,0.9708333333333333,6.029166666666667,0.0,0.0,3.5,3.5,0.9708333333333333,1.0,1.0,0.8613095238095239,0.2773809523809524,1.0,0.0,0.2773809523809524,"[0.08333333333333333, 0.5428571428571428]","[0.7285714285714285, 0.9583333333333333]","[1.0, 1.0]","[1.0, 1.0]","[0.08333333333333333, 0.5428571428571428]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,easy,all,B0,,,family,7,56,28,28,56,9,47,0,0,28,28,9,7.0,3.5,3.5,7.0,1.1583333333333332,5.841666666666667,0.0,0.0,3.5,3.5,1.1583333333333332,1.0,1.0,0.8345238095238096,0.33095238095238094,1.0,0.0,0.33095238095238094,"[0.11904761904761904, 0.5928571428571429]","[0.7035714285714285, 0.9404761904761905]","[1.0, 1.0]","[1.0, 1.0]","[0.11904761904761904, 0.5928571428571429]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,hard,all,B0,,,family,7,56,28,28,56,6,50,0,0,28,28,6,7.0,3.5,3.5,7.0,0.7833333333333333,6.216666666666667,0.0,0.0,3.5,3.5,0.7833333333333333,1.0,1.0,0.8880952380952382,0.22380952380952382,1.0,0.0,0.22380952380952382,"[0.023809523809523808, 0.5095238095238096]","[0.7452380952380953, 0.9880952380952381]","[1.0, 1.0]","[1.0, 1.0]","[0.023809523809523808, 0.5095238095238096]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,all,all,B1,,,family,7,112,56,56,0,0,0,112,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,easy,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,hard,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,all,all,S1,0.7448466506520907,,family,7,112,56,56,84,19,65,28,0,40,44,21,7.0,3.5,3.5,5.6499999999999995,1.2625,4.3875,1.35,0.0,2.7416666666666667,2.908333333333333,1.3458333333333332,0.807142857142857,0.7833333333333333,0.7765486725663718,0.3607142857142857,0.8309523809523809,0.0,0.3845238095238095,"[0.14285714285714285, 0.5988095238095238]","[0.6190476190476191, 0.9166666666666666]","[0.6595238095238096, 0.9642857142857143]","[0.5857142857142856, 0.9642857142857143]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,easy,all,S1,0.7448466506520907,,family,7,56,28,28,41,10,31,15,0,20,21,11,7.0,3.5,3.5,5.566666666666666,1.325,4.241666666666666,1.4333333333333333,0.0,2.7416666666666667,2.8249999999999997,1.4083333333333332,0.7952380952380952,0.7833333333333333,0.7619760479041916,0.37857142857142856,0.807142857142857,0.0,0.40238095238095234,"[0.1285714285714286, 0.6523809523809524]","[0.5862068965517242, 0.9285714285714286]","[0.6214285714285713, 0.9642857142857143]","[0.5857142857142856, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,hard,all,S1,0.7448466506520907,,family,7,56,28,28,43,9,34,13,0,20,23,10,7.0,3.5,3.5,5.733333333333333,1.2,4.533333333333333,1.2666666666666666,0.0,2.7416666666666667,2.9916666666666667,1.2833333333333332,0.819047619047619,0.7833333333333333,0.7906976744186046,0.34285714285714286,0.8547619047619047,0.0,0.36666666666666664,"[0.14047619047619048, 0.5571428571428572]","[0.6418439716312057, 0.9166666666666666]","[0.6833333333333333, 0.9761904761904762]","[0.5857142857142856, 0.9642857142857143]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,all,all,S2,0.7448466506520907,0.0,family,7,112,56,56,84,19,65,28,0,40,44,21,7.0,3.5,3.5,5.6499999999999995,1.2625,4.3875,1.35,0.0,2.7416666666666667,2.908333333333333,1.3458333333333332,0.807142857142857,0.7833333333333333,0.7765486725663718,0.3607142857142857,0.8309523809523809,0.0,0.3845238095238095,"[0.14285714285714285, 0.5988095238095238]","[0.6190476190476191, 0.9166666666666666]","[0.6595238095238096, 0.9642857142857143]","[0.5857142857142856, 0.9642857142857143]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,easy,all,S2,0.7448466506520907,0.0,family,7,56,28,28,41,10,31,15,0,20,21,11,7.0,3.5,3.5,5.566666666666666,1.325,4.241666666666666,1.4333333333333333,0.0,2.7416666666666667,2.8249999999999997,1.4083333333333332,0.7952380952380952,0.7833333333333333,0.7619760479041916,0.37857142857142856,0.807142857142857,0.0,0.40238095238095234,"[0.1285714285714286, 0.6523809523809524]","[0.5862068965517242, 0.9285714285714286]","[0.6214285714285713, 0.9642857142857143]","[0.5857142857142856, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,hard,all,S2,0.7448466506520907,0.0,family,7,56,28,28,43,9,34,13,0,20,23,10,7.0,3.5,3.5,5.733333333333333,1.2,4.533333333333333,1.2666666666666666,0.0,2.7416666666666667,2.9916666666666667,1.2833333333333332,0.819047619047619,0.7833333333333333,0.7906976744186046,0.34285714285714286,0.8547619047619047,0.0,0.36666666666666664,"[0.14047619047619048, 0.5571428571428572]","[0.6418439716312057, 0.9166666666666666]","[0.6833333333333333, 0.9761904761904762]","[0.5857142857142856, 0.9642857142857143]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,all,all,U0,,,family,7,112,56,56,112,21,91,0,0,56,56,21,7.0,3.5,3.5,7.0,1.3458333333333332,5.654166666666667,0.0,0.0,3.5,3.5,1.3458333333333332,1.0,1.0,0.8077380952380953,0.3845238095238095,1.0,0.0,0.3845238095238095,"[0.1761904761904762, 0.6071428571428571]","[0.6964285714285714, 0.9119047619047619]","[1.0, 1.0]","[1.0, 1.0]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,easy,all,U0,,,family,7,56,28,28,56,11,45,0,0,28,28,11,7.0,3.5,3.5,7.0,1.4083333333333332,5.591666666666667,0.0,0.0,3.5,3.5,1.4083333333333332,1.0,1.0,0.7988095238095239,0.40238095238095234,1.0,0.0,0.40238095238095234,"[0.15238095238095237, 0.6642857142857144]","[0.6678571428571428, 0.9238095238095239]","[1.0, 1.0]","[1.0, 1.0]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,original_thresholds,all,hard,all,U0,,,family,7,56,28,28,56,10,46,0,0,28,28,10,7.0,3.5,3.5,7.0,1.2833333333333332,5.716666666666667,0.0,0.0,3.5,3.5,1.2833333333333332,1.0,1.0,0.8166666666666667,0.36666666666666664,1.0,0.0,0.36666666666666664,"[0.1880952380952381, 0.5666666666666667]","[0.7166666666666667, 0.9071428571428571]","[1.0, 1.0]","[1.0, 1.0]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,B0,,,family,7,112,56,56,112,15,97,0,0,56,56,15,7.0,3.5,3.5,7.0,0.9708333333333333,6.029166666666667,0.0,0.0,3.5,3.5,0.9708333333333333,1.0,1.0,0.8613095238095239,0.2773809523809524,1.0,0.0,0.2773809523809524,"[0.08333333333333333, 0.5428571428571428]","[0.7285714285714285, 0.9583333333333333]","[1.0, 1.0]","[1.0, 1.0]","[0.08333333333333333, 0.5428571428571428]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,B0,,,family,7,56,28,28,56,9,47,0,0,28,28,9,7.0,3.5,3.5,7.0,1.1583333333333332,5.841666666666667,0.0,0.0,3.5,3.5,1.1583333333333332,1.0,1.0,0.8345238095238096,0.33095238095238094,1.0,0.0,0.33095238095238094,"[0.11904761904761904, 0.5928571428571429]","[0.7035714285714285, 0.9404761904761905]","[1.0, 1.0]","[1.0, 1.0]","[0.11904761904761904, 0.5928571428571429]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,B0,,,family,7,56,28,28,56,6,50,0,0,28,28,6,7.0,3.5,3.5,7.0,0.7833333333333333,6.216666666666667,0.0,0.0,3.5,3.5,0.7833333333333333,1.0,1.0,0.8880952380952382,0.22380952380952382,1.0,0.0,0.22380952380952382,"[0.023809523809523808, 0.5095238095238096]","[0.7452380952380953, 0.9880952380952381]","[1.0, 1.0]","[1.0, 1.0]","[0.023809523809523808, 0.5095238095238096]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,B1,,,family,7,112,56,56,0,0,0,112,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,S1,0.7457525334204658,,family,7,112,56,56,74,16,58,38,0,35,39,21,7.0,3.5,3.5,5.158333333333333,1.0999999999999999,4.058333333333334,1.8416666666666668,0.0,2.475,2.683333333333333,1.3458333333333332,0.7369047619047618,0.7071428571428572,0.7867528271405493,0.3142857142857142,0.7666666666666666,0.0,0.3845238095238095,"[0.08095238095238096, 0.5833333333333333]","[0.6159420289855072, 0.9429133858267716]","[0.5333333333333333, 0.9642857142857143]","[0.4714285714285714, 0.9285714285714286]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,S1,0.7457525334204658,,family,7,56,28,28,38,9,29,18,0,19,19,11,7.0,3.5,3.5,5.283333333333333,1.2249999999999999,4.058333333333334,1.7166666666666668,0.0,2.6416666666666666,2.6416666666666666,1.4083333333333332,0.7547619047619047,0.7547619047619047,0.7681388012618298,0.35,0.7547619047619047,0.0,0.40238095238095234,"[0.09999999999999999, 0.6357142857142858]","[0.5840336134453782, 0.9347826086956522]","[0.5071428571428571, 0.9642857142857143]","[0.5071428571428571, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,S1,0.7457525334204658,,family,7,56,28,28,36,7,29,20,0,16,20,10,7.0,3.5,3.5,5.033333333333333,0.975,4.058333333333334,1.9666666666666668,0.0,2.308333333333333,2.725,1.2833333333333332,0.719047619047619,0.6595238095238095,0.8062913907284769,0.2785714285714286,0.7785714285714286,0.0,0.36666666666666664,"[0.05714285714285715, 0.5166666666666667]","[0.6515151515151515, 0.9508196721311476]","[0.55, 0.9642857142857143]","[0.41428571428571426, 0.8928571428571429]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,S2,0.7457525334204658,0.0,family,7,112,56,56,74,16,58,38,0,35,39,21,7.0,3.5,3.5,5.158333333333333,1.0999999999999999,4.058333333333334,1.8416666666666668,0.0,2.475,2.683333333333333,1.3458333333333332,0.7369047619047618,0.7071428571428572,0.7867528271405493,0.3142857142857142,0.7666666666666666,0.0,0.3845238095238095,"[0.08095238095238096, 0.5833333333333333]","[0.6159420289855072, 0.9429133858267716]","[0.5333333333333333, 0.9642857142857143]","[0.4714285714285714, 0.9285714285714286]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,S2,0.7457525334204658,0.0,family,7,56,28,28,38,9,29,18,0,19,19,11,7.0,3.5,3.5,5.283333333333333,1.2249999999999999,4.058333333333334,1.7166666666666668,0.0,2.6416666666666666,2.6416666666666666,1.4083333333333332,0.7547619047619047,0.7547619047619047,0.7681388012618298,0.35,0.7547619047619047,0.0,0.40238095238095234,"[0.09999999999999999, 0.6357142857142858]","[0.5840336134453782, 0.9347826086956522]","[0.5071428571428571, 0.9642857142857143]","[0.5071428571428571, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,S2,0.7457525334204658,0.0,family,7,56,28,28,36,7,29,20,0,16,20,10,7.0,3.5,3.5,5.033333333333333,0.975,4.058333333333334,1.9666666666666668,0.0,2.308333333333333,2.725,1.2833333333333332,0.719047619047619,0.6595238095238095,0.8062913907284769,0.2785714285714286,0.7785714285714286,0.0,0.36666666666666664,"[0.05714285714285715, 0.5166666666666667]","[0.6515151515151515, 0.9508196721311476]","[0.55, 0.9642857142857143]","[0.41428571428571426, 0.8928571428571429]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,U0,,,family,7,112,56,56,112,21,91,0,0,56,56,21,7.0,3.5,3.5,7.0,1.3458333333333332,5.654166666666667,0.0,0.0,3.5,3.5,1.3458333333333332,1.0,1.0,0.8077380952380953,0.3845238095238095,1.0,0.0,0.3845238095238095,"[0.1761904761904762, 0.6071428571428571]","[0.6964285714285714, 0.9119047619047619]","[1.0, 1.0]","[1.0, 1.0]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,U0,,,family,7,56,28,28,56,11,45,0,0,28,28,11,7.0,3.5,3.5,7.0,1.4083333333333332,5.591666666666667,0.0,0.0,3.5,3.5,1.4083333333333332,1.0,1.0,0.7988095238095239,0.40238095238095234,1.0,0.0,0.40238095238095234,"[0.15238095238095237, 0.6642857142857144]","[0.6678571428571428, 0.9238095238095239]","[1.0, 1.0]","[1.0, 1.0]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,U0,,,family,7,56,28,28,56,10,46,0,0,28,28,10,7.0,3.5,3.5,7.0,1.2833333333333332,5.716666666666667,0.0,0.0,3.5,3.5,1.2833333333333332,1.0,1.0,0.8166666666666667,0.36666666666666664,1.0,0.0,0.36666666666666664,"[0.1880952380952381, 0.5666666666666667]","[0.7166666666666667, 0.9071428571428571]","[1.0, 1.0]","[1.0, 1.0]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,all,all,B0,,,family,7,112,56,56,112,13,99,0,0,56,56,13,7.0,3.5,3.5,7.0,0.8166666666666667,6.183333333333334,0.0,0.0,3.5,3.5,0.8166666666666667,1.0,1.0,0.8833333333333334,0.23333333333333334,1.0,0.0,0.23333333333333334,"[0.17380952380952383, 0.30357142857142855]","[0.8482142857142857, 0.9130952380952381]","[1.0, 1.0]","[1.0, 1.0]","[0.17380952380952383, 0.30357142857142855]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,easy,all,B0,,,family,7,56,28,28,56,8,48,0,0,28,28,8,7.0,3.5,3.5,7.0,1.0333333333333332,5.966666666666667,0.0,0.0,3.5,3.5,1.0333333333333332,1.0,1.0,0.8523809523809524,0.2952380952380952,1.0,0.0,0.2952380952380952,"[0.23809523809523808, 0.34761904761904766]","[0.8261904761904761, 0.8809523809523808]","[1.0, 1.0]","[1.0, 1.0]","[0.23809523809523808, 0.34761904761904766]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,hard,all,B0,,,family,7,56,28,28,56,5,51,0,0,28,28,5,7.0,3.5,3.5,7.0,0.6,6.3999999999999995,0.0,0.0,3.5,3.5,0.6,1.0,1.0,0.9142857142857143,0.17142857142857143,1.0,0.0,0.17142857142857143,"[0.047619047619047616, 0.31428571428571433]","[0.8428571428571429, 0.9761904761904762]","[1.0, 1.0]","[1.0, 1.0]","[0.047619047619047616, 0.31428571428571433]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,all,all,B1,,,family,7,112,56,56,0,0,0,112,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,easy,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,hard,all,B1,,,family,7,56,28,28,0,0,0,56,0,0,0,,7.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,"[0.0, 0.0]","[None, None]","[0.0, 0.0]","[0.0, 0.0]","[None, None]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,all,all,S1,0.7069557131837898,,family,7,112,56,56,75,22,53,37,0,40,35,29,7.0,3.5,3.5,4.875,1.4666666666666666,3.408333333333333,2.125,0.0,2.591666666666667,2.283333333333333,1.8916666666666666,0.6964285714285714,0.7404761904761905,0.6991452991452991,0.419047619047619,0.6523809523809524,0.0,0.5404761904761904,"[0.2738095238095238, 0.5785714285714285]","[0.5999999999999999, 0.7946428571428572]","[0.5428571428571428, 0.75]","[0.6214285714285713, 0.8714285714285713]","[0.38095238095238093, 0.6833333333333333]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,easy,all,S1,0.7069557131837898,,family,7,56,28,28,37,12,25,19,0,20,17,15,7.0,3.5,3.5,4.791666666666667,1.6333333333333333,3.158333333333333,2.2083333333333335,0.0,2.591666666666667,2.1999999999999997,2.0083333333333333,0.6845238095238095,0.7404761904761905,0.6591304347826086,0.4666666666666667,0.6285714285714284,0.0,0.5738095238095238,"[0.2738095238095238, 0.6928571428571428]","[0.5144927536231884, 0.790909090909091]","[0.5380952380952381, 0.7023809523809524]","[0.6214285714285713, 0.8714285714285713]","[0.38095238095238093, 0.7642857142857142]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,hard,all,S1,0.7069557131837898,,family,7,56,28,28,38,10,28,18,0,20,18,14,7.0,3.5,3.5,4.958333333333333,1.3,3.658333333333333,2.0416666666666665,0.0,2.591666666666667,2.3666666666666667,1.775,0.7083333333333333,0.7404761904761905,0.7378151260504202,0.37142857142857144,0.6761904761904762,0.0,0.5071428571428571,"[0.25, 0.5023809523809524]","[0.6285714285714286, 0.824]","[0.5523809523809524, 0.8095238095238095]","[0.6214285714285713, 0.8714285714285713]","[0.34523809523809523, 0.6690476190476191]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,all,all,S2,0.7069557131837898,0.0,family,7,112,56,56,75,22,53,37,0,40,35,29,7.0,3.5,3.5,4.875,1.4666666666666666,3.408333333333333,2.125,0.0,2.591666666666667,2.283333333333333,1.8916666666666666,0.6964285714285714,0.7404761904761905,0.6991452991452991,0.419047619047619,0.6523809523809524,0.0,0.5404761904761904,"[0.2738095238095238, 0.5785714285714285]","[0.5999999999999999, 0.7946428571428572]","[0.5428571428571428, 0.75]","[0.6214285714285713, 0.8714285714285713]","[0.38095238095238093, 0.6833333333333333]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,easy,all,S2,0.7069557131837898,0.0,family,7,56,28,28,37,12,25,19,0,20,17,15,7.0,3.5,3.5,4.791666666666667,1.6333333333333333,3.158333333333333,2.2083333333333335,0.0,2.591666666666667,2.1999999999999997,2.0083333333333333,0.6845238095238095,0.7404761904761905,0.6591304347826086,0.4666666666666667,0.6285714285714284,0.0,0.5738095238095238,"[0.2738095238095238, 0.6928571428571428]","[0.5144927536231884, 0.790909090909091]","[0.5380952380952381, 0.7023809523809524]","[0.6214285714285713, 0.8714285714285713]","[0.38095238095238093, 0.7642857142857142]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,hard,all,S2,0.7069557131837898,0.0,family,7,56,28,28,38,10,28,18,0,20,18,14,7.0,3.5,3.5,4.958333333333333,1.3,3.658333333333333,2.0416666666666665,0.0,2.591666666666667,2.3666666666666667,1.775,0.7083333333333333,0.7404761904761905,0.7378151260504202,0.37142857142857144,0.6761904761904762,0.0,0.5071428571428571,"[0.25, 0.5023809523809524]","[0.6285714285714286, 0.824]","[0.5523809523809524, 0.8095238095238095]","[0.6214285714285713, 0.8714285714285713]","[0.34523809523809523, 0.6690476190476191]"
corrective reanalysis after test inspection,int8_calibration,original_thresholds,all,all,all,U0,,,family,7,112,56,56,112,29,83,0,0,56,56,29,7.0,3.5,3.5,7.0,1.8916666666666666,5.108333333333333,0.0,0.0,3.5,3.5,1.8916666666666666,1.0,1.0,0.7297619047619047,0.5404761904761904,1.0,0.0,0.5404761904761904,"[0.38095238095238093, 0.6833333333333333]","[0.6583333333333333, 0.8095238095238094]","[1.0, 1.0]","[1.0, 1.0]","[0.38095238095238093, 0.6833333333333333]"
