analysis,dataset,threshold_policy,families,tier,regime,method,tau,delta,weighting,n_families,n,n_present,n_absent,selected,correct,wrong,deferred,failures,present_selected,absent_selected,top1_correct,weighted_n,weighted_n_present,weighted_n_absent,weighted_selected,weighted_correct,weighted_wrong,weighted_deferred,weighted_failures,weighted_present_selected,weighted_absent_selected,weighted_top1_correct,coverage,present_coverage,accepted_risk,correct_yield,absent_false_accept,failure_rate,top1_present,correct_yield_ci95,accepted_risk_ci95,absent_false_accept_ci95,present_coverage_ci95,top1_present_ci95
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,all,all,B1,,,family,3,48,24,24,0,0,0,48,0,0,0,,3.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,all,B1,,,family,3,24,12,12,0,0,0,24,0,0,0,,3.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,all,B1,,,family,3,24,12,12,0,0,0,24,0,0,0,,3.0,1.5,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,absent_easy,B1,,,family,3,12,0,12,0,0,0,12,0,0,0,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,absent_hard,B1,,,family,3,12,0,12,0,0,0,12,0,0,0,,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,present_easy,B1,,,family,3,12,12,0,0,0,0,12,0,0,0,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,present_hard,B1,,,family,3,12,12,0,0,0,0,12,0,0,0,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,all,all,B1,,,family,4,64,32,32,0,0,0,64,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,all,B1,,,family,4,32,16,16,0,0,0,32,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,all,B1,,,family,4,32,16,16,0,0,0,32,0,0,0,,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,absent_easy,B1,,,family,4,16,0,16,0,0,0,16,0,0,0,,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,absent_hard,B1,,,family,4,16,0,16,0,0,0,16,0,0,0,,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,present_easy,B1,,,family,4,16,16,0,0,0,0,16,0,0,0,,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,present_hard,B1,,,family,4,16,16,0,0,0,0,16,0,0,0,,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,all,all,B1,,,family,1,24,12,12,0,0,0,24,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,easy,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,hard,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,easy,absent_easy,B1,,,family,1,6,0,6,0,0,0,6,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,hard,absent_hard,B1,,,family,1,6,0,6,0,0,0,6,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,easy,present_easy,B1,,,family,1,6,6,0,0,0,0,6,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,hard,present_hard,B1,,,family,1,6,6,0,0,0,0,6,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:gear,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,all,all,B1,,,family,1,16,8,8,0,0,0,16,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,easy,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,hard,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,easy,absent_easy,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,hard,absent_hard,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,easy,present_easy,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:notched,hard,present_hard,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,all,all,B1,,,family,1,20,10,10,0,0,0,20,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,easy,all,B1,,,family,1,10,5,5,0,0,0,10,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,hard,all,B1,,,family,1,10,5,5,0,0,0,10,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,easy,absent_easy,B1,,,family,1,5,0,5,0,0,0,5,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,hard,absent_hard,B1,,,family,1,5,0,5,0,0,0,5,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,easy,present_easy,B1,,,family,1,5,5,0,0,0,0,5,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:rect,hard,present_hard,B1,,,family,1,5,5,0,0,0,0,5,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,all,all,B1,,,family,1,16,8,8,0,0,0,16,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,easy,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,hard,all,B1,,,family,1,8,4,4,0,0,0,8,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,easy,absent_easy,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,hard,absent_hard,B1,,,family,1,4,0,4,0,0,0,4,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,easy,present_easy,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:square,hard,present_hard,B1,,,family,1,4,4,0,0,0,0,4,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:tee,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,all,all,B1,,,family,1,12,6,6,0,0,0,12,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,easy,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,hard,all,B1,,,family,1,6,3,3,0,0,0,6,0,0,0,,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,easy,absent_easy,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,hard,absent_hard,B1,,,family,1,3,0,3,0,0,0,3,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,easy,present_easy,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:trapezoid,hard,present_hard,B1,,,family,1,3,3,0,0,0,0,3,0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,all,all,S1,0.607197978754429,,family,7,112,56,56,76,33,43,36,0,41,35,44,7.0,3.5,3.5,4.891666666666667,2.1916666666666664,2.7,2.1083333333333334,0.0,2.6916666666666664,2.2,2.775,0.6988095238095238,0.769047619047619,0.5519591141396935,0.6261904761904761,0.6285714285714287,0.0,0.7928571428571428,"[0.4642857142857143, 0.7761904761904762]","[0.44771241830065356, 0.6348408710217756]","[0.4047619047619047, 0.8571428571428571]","[0.6023809523809524, 0.9285714285714286]","[0.7273809523809524, 0.8404761904761904]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,easy,all,S1,0.607197978754429,,family,7,56,28,28,36,19,17,20,0,21,15,25,7.0,3.5,3.5,4.55,2.525,2.025,2.4499999999999997,0.0,2.7333333333333334,1.8166666666666667,3.1916666666666664,0.65,0.780952380952381,0.44505494505494503,0.7214285714285714,0.5190476190476191,0.0,0.9119047619047619,"[0.5547619047619048, 0.8928571428571429]","[0.25961538461538464, 0.559322033898305]","[0.23809523809523808, 0.8095238095238095]","[0.619047619047619, 0.9285714285714286]","[0.8357142857142856, 0.9761904761904762]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,hard,all,S1,0.607197978754429,,family,7,56,28,28,40,14,26,16,0,20,20,19,7.0,3.5,3.5,5.233333333333333,1.8583333333333334,3.375,1.7666666666666666,0.0,2.65,2.5833333333333335,2.3583333333333334,0.7476190476190476,0.7571428571428571,0.6449044585987261,0.530952380952381,0.7380952380952381,0.0,0.6738095238095239,"[0.36428571428571427, 0.6857142857142857]","[0.5492424242424242, 0.71875]","[0.5238095238095238, 0.9285714285714286]","[0.5714285714285714, 0.9285714285714286]","[0.6071428571428571, 0.730952380952381]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,easy,absent_easy,S1,0.607197978754429,,family,7,28,0,28,15,0,15,13,0,0,15,0,7.0,0.0,7.0,3.6333333333333333,0.0,3.6333333333333333,3.3666666666666667,0.0,0.0,3.6333333333333333,0.0,0.5190476190476191,,1.0,,0.5190476190476191,0.0,,"[None, None]","[1.0, 1.0]","[0.23809523809523808, 0.8095238095238095]","[None, None]","[None, None]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,hard,absent_hard,S1,0.607197978754429,,family,7,28,0,28,20,0,20,8,0,0,20,0,7.0,0.0,7.0,5.166666666666667,0.0,5.166666666666667,1.8333333333333333,0.0,0.0,5.166666666666667,0.0,0.7380952380952381,,1.0,,0.7380952380952381,0.0,,"[None, None]","[1.0, 1.0]","[0.5238095238095238, 0.9285714285714286]","[None, None]","[None, None]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,easy,present_easy,S1,0.607197978754429,,family,7,28,28,0,21,19,2,7,0,21,0,25,7.0,7.0,0.0,5.466666666666667,5.05,0.41666666666666663,1.5333333333333332,0.0,5.466666666666667,0.0,6.383333333333333,0.780952380952381,0.780952380952381,0.07621951219512195,0.7214285714285714,,0.0,0.9119047619047619,"[0.5547619047619048, 0.8928571428571429]","[0.0, 0.1794871794871795]","[None, None]","[0.619047619047619, 0.9285714285714286]","[0.8357142857142856, 0.9761904761904762]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,all,hard,present_hard,S1,0.607197978754429,,family,7,28,28,0,20,14,6,8,0,20,0,19,7.0,7.0,0.0,5.3,3.716666666666667,1.5833333333333333,1.7,0.0,5.3,0.0,4.716666666666667,0.7571428571428571,0.7571428571428571,0.29874213836477986,0.530952380952381,,0.0,0.6738095238095239,"[0.36428571428571427, 0.6857142857142857]","[0.14705882352941177, 0.43750000000000006]","[None, None]","[0.5714285714285714, 0.9285714285714286]","[0.6071428571428571, 0.730952380952381]"
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,all,all,S1,0.607197978754429,,family,3,48,24,24,45,18,27,3,0,22,23,18,3.0,1.5,1.5,2.85,1.1291666666666667,1.7208333333333332,0.15000000000000002,0.0,1.4,1.45,1.1291666666666667,0.9500000000000001,0.9333333333333332,0.6038011695906432,0.7527777777777778,0.9666666666666667,0.0,0.7527777777777778,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,all,S1,0.607197978754429,,family,3,24,12,12,22,10,12,2,0,11,11,10,3.0,1.5,1.5,2.8,1.275,1.525,0.2,0.0,1.4,1.4,1.275,0.9333333333333332,0.9333333333333332,0.5446428571428571,0.85,0.9333333333333332,0.0,0.85,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,all,S1,0.607197978754429,,family,3,24,12,12,23,8,15,1,0,11,12,8,3.0,1.5,1.5,2.9,0.9833333333333334,1.9166666666666667,0.1,0.0,1.4,1.5,0.9833333333333334,0.9666666666666667,0.9333333333333332,0.6609195402298851,0.6555555555555556,1.0,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,absent_easy,S1,0.607197978754429,,family,3,12,0,12,11,0,11,1,0,0,11,0,3.0,0.0,3.0,2.8,0.0,2.8,0.2,0.0,0.0,2.8,0.0,0.9333333333333332,,1.0,,0.9333333333333332,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,absent_hard,S1,0.607197978754429,,family,3,12,0,12,12,0,12,0,0,0,12,0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,easy,present_easy,S1,0.607197978754429,,family,3,12,12,0,11,10,1,1,0,11,0,10,3.0,3.0,0.0,2.8,2.55,0.25,0.2,0.0,2.8,0.0,2.55,0.9333333333333332,0.9333333333333332,0.08928571428571429,0.85,,0.0,0.85,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,exposed,hard,present_hard,S1,0.607197978754429,,family,3,12,12,0,11,8,3,1,0,11,0,8,3.0,3.0,0.0,2.8,1.9666666666666668,0.8333333333333333,0.2,0.0,2.8,0.0,1.9666666666666668,0.9333333333333332,0.9333333333333332,0.2976190476190476,0.6555555555555556,,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,all,all,S1,0.607197978754429,,family,4,64,32,32,31,15,16,33,0,19,12,26,4.0,2.0,2.0,2.0416666666666665,1.0625,0.9791666666666666,1.9583333333333333,0.0,1.2916666666666665,0.75,1.6458333333333333,0.5104166666666666,0.6458333333333333,0.4795918367346939,0.53125,0.375,0.0,0.8229166666666666,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,all,S1,0.607197978754429,,family,4,32,16,16,14,9,5,18,0,10,4,15,4.0,2.0,2.0,1.75,1.25,0.5,2.25,0.0,1.3333333333333333,0.41666666666666663,1.9166666666666665,0.4375,0.6666666666666666,0.2857142857142857,0.625,0.20833333333333331,0.0,0.9583333333333333,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,all,S1,0.607197978754429,,family,4,32,16,16,17,6,11,15,0,9,8,11,4.0,2.0,2.0,2.333333333333333,0.875,1.4583333333333333,1.6666666666666665,0.0,1.25,1.0833333333333333,1.375,0.5833333333333333,0.625,0.625,0.4375,0.5416666666666666,0.0,0.6875,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,absent_easy,S1,0.607197978754429,,family,4,16,0,16,4,0,4,12,0,0,4,0,4.0,0.0,4.0,0.8333333333333333,0.0,0.8333333333333333,3.1666666666666665,0.0,0.0,0.8333333333333333,0.0,0.20833333333333331,,1.0,,0.20833333333333331,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,absent_hard,S1,0.607197978754429,,family,4,16,0,16,8,0,8,8,0,0,8,0,4.0,0.0,4.0,2.1666666666666665,0.0,2.1666666666666665,1.8333333333333333,0.0,0.0,2.1666666666666665,0.0,0.5416666666666666,,1.0,,0.5416666666666666,0.0,,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,easy,present_easy,S1,0.607197978754429,,family,4,16,16,0,10,9,1,6,0,10,0,15,4.0,4.0,0.0,2.6666666666666665,2.5,0.16666666666666666,1.3333333333333333,0.0,2.6666666666666665,0.0,3.833333333333333,0.6666666666666666,0.6666666666666666,0.0625,0.625,,0.0,0.9583333333333333,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,unexposed,hard,present_hard,S1,0.607197978754429,,family,4,16,16,0,9,6,3,7,0,9,0,11,4.0,4.0,0.0,2.5,1.75,0.75,1.5,0.0,2.5,0.0,2.75,0.625,0.625,0.3,0.4375,,0.0,0.6875,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,all,all,S1,0.607197978754429,,family,1,24,12,12,9,3,6,15,0,5,4,9,1.0,0.5,0.5,0.375,0.125,0.25,0.625,0.0,0.20833333333333331,0.16666666666666666,0.375,0.375,0.41666666666666663,0.6666666666666666,0.25,0.3333333333333333,0.0,0.75,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,easy,all,S1,0.607197978754429,,family,1,12,6,6,5,2,3,7,0,3,2,5,1.0,0.5,0.5,0.41666666666666663,0.16666666666666666,0.25,0.5833333333333333,0.0,0.25,0.16666666666666666,0.41666666666666663,0.41666666666666663,0.5,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333333,,,,,
corrective reanalysis after test inspection,prompt_calibration,original_thresholds,family:ell,hard,all,S1,0.607197978754429,,family,1,12,6,6,4,1,3,8,0,2,2,4,1.0,0.5,0.5,0.3333333333333333,0.08333333333333333,0.25,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,,,,,
