cand_id,kind,bore_wkt,socket_v1,socket_v2,sha256_v1,sha256_v2
chamfered_01,catalog,"POLYGON ((-9.032589 -3.894908, -9.032589 4.105092, -9.032228 4.119812, -9.031144 4.134497, -9.029342 4.149111, -9.026825 4.163619, -9.023598 4.177986, -9.019671 4.192177, -9.015052 4.206159, -9.009753 4.219897, -9.003786 4.233358, -8.997165 4.246511, -8.989908 4.259322, -8.98203 4.271763, -8.973551 4.283801, -8.964492 4.29541, -8.954874 4.306559, -8.944721 4.317224, -8.934057 4.327377, -8.922907 4.336995, -8.911299 4.346054, -8.89926 4.354532, -8.88682 4.36241, -8.874008 4.369668, -8.860856 4.376288, -8.847394 4.382255, -8.833656 4.387555, -8.819674 4.392174, -8.805483 4.396101, -8.791116 4.399327, -8.776608 4.401845, -8.761994 4.403647, -8.747309 4.40473, -8.732589 4.405092, 6.267411 4.405092, 6.282131 4.40473, 6.296816 4.403647, 6.31143 4.401845, 6.325938 4.399327, 6.340305 4.396101, 6.354496 4.392174, 6.368478 4.387555, 6.382216 4.382255, 6.395678 4.376288, 6.40883 4.369668, 6.421642 4.36241, 6.434082 4.354532, 6.446121 4.346054, 6.457729 4.336995, 6.468879 4.327377, 6.479543 4.317224, 9.479543 1.317224, 9.489696 1.306559, 9.499314 1.29541, 9.508373 1.283801, 9.516852 1.271763, 9.52473 1.259322, 9.531987 1.246511, 9.538608 1.233358, 9.544575 1.219897, 9.549874 1.206159, 9.554493 1.192177, 9.55842 1.177986, 9.561647 1.163619, 9.564164 1.149111, 9.565966 1.134497, 9.56705 1.119812, 9.567411 1.105092, 9.567411 -3.894908, 9.56705 -3.909629, 9.565966 -3.924314, 9.564164 -3.938928, 9.561647 -3.953435, 9.55842 -3.967802, 9.554493 -3.981994, 9.549874 -3.995975, 9.544575 -4.009713, 9.538608 -4.023175, 9.531987 -4.036327, 9.52473 -4.049139, 9.516852 -4.061579, 9.508373 -4.073618, 9.499314 -4.085226, 9.489696 -4.096376, 9.479543 -4.10704, 9.468879 -4.117194, 9.457729 -4.126812, 9.446121 -4.135871, 9.434082 -4.144349, 9.421642 -4.152227, 9.40883 -4.159485, 9.395678 -4.166105, 9.382216 -4.172072, 9.368478 -4.177372, 9.354496 -4.18199, 9.340305 -4.185918, 9.325938 -4.189144, 9.31143 -4.191661, 9.296816 -4.193464, 9.282131 -4.194547, 9.267411 -4.194908, -8.732589 -4.194908, -8.747309 -4.194547, -8.761994 -4.193464, -8.776608 -4.191661, -8.791116 -4.189144, -8.805483 -4.185918, -8.819674 -4.18199, -8.833656 -4.177372, -8.847394 -4.172072, -8.860856 -4.166105, -8.874008 -4.159485, -8.88682 -4.152227, -8.89926 -4.144349, -8.911299 -4.135871, -8.922907 -4.126812, -8.934057 -4.117194, -8.944721 -4.10704, -8.954874 -4.096376, -8.964492 -4.085226, -8.973551 -4.073618, -8.98203 -4.061579, -8.989908 -4.049139, -8.997165 -4.036327, -9.003786 -4.023175, -9.009753 -4.009713, -9.015052 -3.995975, -9.019671 -3.981994, -9.023598 -3.967802, -9.026825 -3.953435, -9.029342 -3.938928, -9.031144 -3.924314, -9.032228 -3.909629, -9.032589 -3.894908))",data/renders/procedural/chamfered_01_socket_v1.png,data/renders/procedural/chamfered_01_socket_v2.png,6302b060b3f93f93,1615f327f6bf7b0b
chamfered_02,catalog,"POLYGON ((9.032589 -3.894908, 9.032228 -3.909629, 9.031144 -3.924314, 9.029342 -3.938928, 9.026825 -3.953435, 9.023598 -3.967802, 9.019671 -3.981994, 9.015052 -3.995975, 9.009753 -4.009713, 9.003786 -4.023175, 8.997165 -4.036327, 8.989908 -4.049139, 8.98203 -4.061579, 8.973551 -4.073618, 8.964492 -4.085226, 8.954874 -4.096376, 8.944721 -4.10704, 8.934057 -4.117194, 8.922907 -4.126812, 8.911299 -4.135871, 8.89926 -4.144349, 8.88682 -4.152227, 8.874008 -4.159485, 8.860856 -4.166105, 8.847394 -4.172072, 8.833656 -4.177372, 8.819674 -4.18199, 8.805483 -4.185918, 8.791116 -4.189144, 8.776608 -4.191661, 8.761994 -4.193464, 8.747309 -4.194547, 8.732589 -4.194908, -9.267411 -4.194908, -9.282131 -4.194547, -9.296816 -4.193464, -9.31143 -4.191661, -9.325938 -4.189144, -9.340305 -4.185918, -9.354496 -4.18199, -9.368478 -4.177372, -9.382216 -4.172072, -9.395678 -4.166105, -9.40883 -4.159485, -9.421642 -4.152227, -9.434082 -4.144349, -9.446121 -4.135871, -9.457729 -4.126812, -9.468879 -4.117194, -9.479543 -4.10704, -9.489696 -4.096376, -9.499314 -4.085226, -9.508373 -4.073618, -9.516852 -4.061579, -9.52473 -4.049139, -9.531987 -4.036327, -9.538608 -4.023175, -9.544575 -4.009713, -9.549874 -3.995975, -9.554493 -3.981994, -9.55842 -3.967802, -9.561647 -3.953435, -9.564164 -3.938928, -9.565966 -3.924314, -9.56705 -3.909629, -9.567411 -3.894908, -9.567411 1.105092, -9.56705 1.119812, -9.565966 1.134497, -9.564164 1.149111, -9.561647 1.163619, -9.55842 1.177986, -9.554493 1.192177, -9.549874 1.206159, -9.544575 1.219897, -9.538608 1.233358, -9.531987 1.246511, -9.52473 1.259322, -9.516852 1.271763, -9.508373 1.283801, -9.499314 1.29541, -9.489696 1.306559, -9.479543 1.317224, -6.479543 4.317224, -6.468879 4.327377, -6.457729 4.336995, -6.446121 4.346054, -6.434082 4.354532, -6.421642 4.36241, -6.40883 4.369668, -6.395678 4.376288, -6.382216 4.382255, -6.368478 4.387555, -6.354496 4.392174, -6.340305 4.396101, -6.325938 4.399327, -6.31143 4.401845, -6.296816 4.403647, -6.282131 4.40473, -6.267411 4.405092, 8.732589 4.405092, 8.747309 4.40473, 8.761994 4.403647, 8.776608 4.401845, 8.791116 4.399327, 8.805483 4.396101, 8.819674 4.392174, 8.833656 4.387555, 8.847394 4.382255, 8.860856 4.376288, 8.874008 4.369668, 8.88682 4.36241, 8.89926 4.354532, 8.911299 4.346054, 8.922907 4.336995, 8.934057 4.327377, 8.944721 4.317224, 8.954874 4.306559, 8.964492 4.29541, 8.973551 4.283801, 8.98203 4.271763, 8.989908 4.259322, 8.997165 4.246511, 9.003786 4.233358, 9.009753 4.219897, 9.015052 4.206159, 9.019671 4.192177, 9.023598 4.177986, 9.026825 4.163619, 9.029342 4.149111, 9.031144 4.134497, 9.032228 4.119812, 9.032589 4.105092, 9.032589 -3.894908))",data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png,19f26385c6a7331d,e70f76e8b68e8266
chamfered_03,catalog,"POLYGON ((-8.608519 -3.765117, -8.608519 4.234883, -8.608157 4.249604, -8.607074 4.264288, -8.605272 4.278902, -8.602754 4.29341, -8.599528 4.307777, -8.595601 4.321969, -8.590982 4.33595, -8.585683 4.349688, -8.579716 4.36315, -8.573095 4.376302, -8.565837 4.389114, -8.55796 4.401554, -8.549481 4.413593, -8.540422 4.425201, -8.530804 4.436351, -8.520651 4.447015, -8.509986 4.457169, -8.498837 4.466786, -8.487229 4.475846, -8.47519 4.484324, -8.46275 4.492202, -8.449938 4.49946, -8.436785 4.50608, -8.423324 4.512047, -8.409586 4.517347, -8.395604 4.521965, -8.381413 4.525893, -8.367046 4.529119, -8.352538 4.531636, -8.337924 4.533439, -8.323239 4.534522, -8.308519 4.534883, 4.691481 4.534883, 4.706202 4.534522, 4.720886 4.533439, 4.7355 4.531636, 4.750008 4.529119, 4.764375 4.525893, 4.778567 4.521965, 4.792548 4.517347, 4.806286 4.512047, 4.819748 4.50608, 4.8329 4.49946, 4.845712 4.492202, 4.858152 4.484324, 4.870191 4.475846, 4.881799 4.466786, 4.892949 4.457169, 4.903613 4.447015, 9.903613 -0.552985, 9.913767 -0.563649, 9.923384 -0.574799, 9.932443 -0.586407, 9.940922 -0.598446, 9.9488 -0.610886, 9.956058 -0.623698, 9.962678 -0.63685, 9.968645 -0.650312, 9.973944 -0.66405, 9.978563 -0.678031, 9.982491 -0.692223, 9.985717 -0.70659, 9.988234 -0.721098, 9.990037 -0.735712, 9.99112 -0.750396, 9.991481 -0.765117, 9.991481 -3.765117, 9.99112 -3.779837, 9.990037 -3.794522, 9.988234 -3.809136, 9.985717 -3.823644, 9.982491 -3.838011, 9.978563 -3.852202, 9.973944 -3.866184, 9.968645 -3.879922, 9.962678 -3.893383, 9.956058 -3.906536, 9.9488 -3.919348, 9.940922 -3.931788, 9.932443 -3.943827, 9.923384 -3.955435, 9.913767 -3.966584, 9.903613 -3.977249, 9.892949 -3.987402, 9.881799 -3.99702, 9.870191 -4.006079, 9.858152 -4.014558, 9.845712 -4.022435, 9.8329 -4.029693, 9.819748 -4.036313, 9.806286 -4.042281, 9.792548 -4.04758, 9.778567 -4.052199, 9.764375 -4.056126, 9.750008 -4.059352, 9.7355 -4.06187, 9.720886 -4.063672, 9.706202 -4.064755, 9.691481 -4.065117, -8.308519 -4.065117, -8.323239 -4.064755, -8.337924 -4.063672, -8.352538 -4.06187, -8.367046 -4.059352, -8.381413 -4.056126, -8.395604 -4.052199, -8.409586 -4.04758, -8.423324 -4.042281, -8.436785 -4.036313, -8.449938 -4.029693, -8.46275 -4.022435, -8.47519 -4.014558, -8.487229 -4.006079, -8.498837 -3.99702, -8.509986 -3.987402, -8.520651 -3.977249, -8.530804 -3.966584, -8.540422 -3.955435, -8.549481 -3.943827, -8.55796 -3.931788, -8.565837 -3.919348, -8.573095 -3.906536, -8.579716 -3.893383, -8.585683 -3.879922, -8.590982 -3.866184, -8.595601 -3.852202, -8.599528 -3.838011, -8.602754 -3.823644, -8.605272 -3.809136, -8.607074 -3.794522, -8.608157 -3.779837, -8.608519 -3.765117))",data/renders/procedural/chamfered_03_socket_v1.png,data/renders/procedural/chamfered_03_socket_v2.png,062abc16710b9fcb,d84c5068f46d68a8
chamfered_04,catalog,"POLYGON ((-7.039691 -3.864896, -7.039691 4.135104, -7.03933 4.149824, -7.038246 4.164509, -7.036444 4.179123, -7.033927 4.193631, -7.0307 4.207998, -7.026773 4.222189, -7.022154 4.236171, -7.016855 4.249909, -7.010888 4.26337, -7.004267 4.276523, -6.99701 4.289335, -6.989132 4.301775, -6.980653 4.313814, -6.971594 4.325422, -6.961976 4.336572, -6.951823 4.347236, -6.941159 4.357389, -6.930009 4.367007, -6.918401 4.376066, -6.906362 4.384545, -6.893922 4.392423, -6.88111 4.39968, -6.867958 4.406301, -6.854496 4.412268, -6.840758 4.417567, -6.826776 4.422186, -6.812585 4.426113, -6.798218 4.42934, -6.78371 4.431857, -6.769096 4.433659, -6.754411 4.434743, -6.739691 4.435104, 4.260309 4.435104, 4.275029 4.434743, 4.289714 4.433659, 4.304328 4.431857, 4.318836 4.42934, 4.333203 4.426113, 4.347394 4.422186, 4.361376 4.417567, 4.375114 4.412268, 4.388576 4.406301, 4.401728 4.39968, 4.41454 4.392423, 4.42698 4.384545, 4.439019 4.376066, 4.450627 4.367007, 4.461777 4.357389, 4.472441 4.347236, 7.472441 1.347236, 7.482594 1.336572, 7.492212 1.325422, 7.501271 1.313814, 7.50975 1.301775, 7.517628 1.289335, 7.524885 1.276523, 7.531506 1.26337, 7.537473 1.249909, 7.542772 1.236171, 7.547391 1.222189, 7.551318 1.207998, 7.554545 1.193631, 7.557062 1.179123, 7.558864 1.164509, 7.559948 1.149824, 7.560309 1.135104, 7.560309 -3.864896, 7.559948 -3.879616, 7.558864 -3.894301, 7.557062 -3.908915, 7.554545 -3.923423, 7.551318 -3.93779, 7.547391 -3.951981, 7.542772 -3.965963, 7.537473 -3.979701, 7.531506 -3.993163, 7.524885 -4.006315, 7.517628 -4.019127, 7.50975 -4.031567, 7.501271 -4.043606, 7.492212 -4.055214, 7.482594 -4.066364, 7.472441 -4.077028, 7.461777 -4.087181, 7.450627 -4.096799, 7.439019 -4.105858, 7.42698 -4.114337, 7.41454 -4.122215, 7.401728 -4.129472, 7.388576 -4.136093, 7.375114 -4.14206, 7.361376 -4.147359, 7.347394 -4.151978, 7.333203 -4.155905, 7.318836 -4.159132, 7.304328 -4.161649, 7.289714 -4.163451, 7.275029 -4.164535, 7.260309 -4.164896, -6.739691 -4.164896, -6.754411 -4.164535, -6.769096 -4.163451, -6.78371 -4.161649, -6.798218 -4.159132, -6.812585 -4.155905, -6.826776 -4.151978, -6.840758 -4.147359, -6.854496 -4.14206, -6.867958 -4.136093, -6.88111 -4.129472, -6.893922 -4.122215, -6.906362 -4.114337, -6.918401 -4.105858, -6.930009 -4.096799, -6.941159 -4.087181, -6.951823 -4.077028, -6.961976 -4.066364, -6.971594 -4.055214, -6.980653 -4.043606, -6.989132 -4.031567, -6.99701 -4.019127, -7.004267 -4.006315, -7.010888 -3.993163, -7.016855 -3.979701, -7.022154 -3.965963, -7.026773 -3.951981, -7.0307 -3.93779, -7.033927 -3.923423, -7.036444 -3.908915, -7.038246 -3.894301, -7.03933 -3.879616, -7.039691 -3.864896))",data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png,eb0bdeae74ede8e4,0f8dd3b044cba561
circle_01,catalog,"POLYGON ((5.29991 0.007362, 5.29991 -0.007362, 5.293887 -0.252701, 5.293164 -0.267408, 5.275111 -0.512155, 5.273667 -0.526809, 5.243626 -0.770376, 5.241466 -0.784941, 5.19951 -1.02674, 5.196637 -1.041182, 5.142867 -1.280631, 5.139289 -1.294915, 5.073834 -1.531437, 5.06956 -1.545528, 4.992579 -1.778554, 4.987618 -1.792418, 4.899296 -2.021386, 4.893661 -2.03499, 4.794209 -2.259348, 4.787914 -2.272659, 4.677574 -2.491867, 4.670632 -2.504853, 4.549669 -2.718383, 4.542099 -2.731013, 4.410804 -2.93835, 4.402624 -2.950594, 4.261313 -3.151239, 4.252542 -3.163066, 4.101556 -3.356536, 4.092215 -3.367918, 3.931918 -3.553747, 3.92203 -3.564657, 3.752808 -3.742396, 3.742396 -3.752808, 3.564657 -3.92203, 3.553747 -3.931918, 3.367918 -4.092215, 3.356536 -4.101556, 3.163066 -4.252542, 3.151239 -4.261313, 2.950594 -4.402624, 2.93835 -4.410804, 2.731013 -4.542099, 2.718383 -4.549669, 2.504853 -4.670632, 2.491867 -4.677574, 2.272659 -4.787914, 2.259348 -4.794209, 2.03499 -4.893661, 2.021386 -4.899296, 1.792418 -4.987618, 1.778554 -4.992579, 1.545528 -5.06956, 1.531437 -5.073834, 1.294915 -5.139289, 1.280631 -5.142867, 1.041182 -5.196637, 1.02674 -5.19951, 0.784941 -5.241466, 0.770376 -5.243626, 0.526809 -5.273667, 0.512155 -5.275111, 0.267408 -5.293164, 0.252701 -5.293887, 0.007362 -5.29991, -0.007362 -5.29991, -0.252701 -5.293887, -0.267408 -5.293164, -0.512155 -5.275111, -0.526809 -5.273667, -0.770376 -5.243626, -0.784941 -5.241466, -1.02674 -5.19951, -1.041182 -5.196637, -1.280631 -5.142867, -1.294915 -5.139289, -1.531437 -5.073834, -1.545528 -5.06956, -1.778554 -4.992579, -1.792418 -4.987618, -2.021386 -4.899296, -2.03499 -4.893661, -2.259348 -4.794209, -2.272659 -4.787914, -2.491867 -4.677574, -2.504853 -4.670632, -2.718383 -4.549669, -2.731013 -4.542099, -2.93835 -4.410804, -2.950594 -4.402624, -3.151239 -4.261313, -3.163066 -4.252542, -3.356536 -4.101556, -3.367918 -4.092215, -3.553747 -3.931918, -3.564657 -3.92203, -3.742396 -3.752808, -3.752808 -3.742396, -3.92203 -3.564657, -3.931918 -3.553747, -4.092215 -3.367918, -4.101556 -3.356536, -4.252542 -3.163066, -4.261313 -3.151239, -4.402624 -2.950594, -4.410804 -2.93835, -4.542099 -2.731013, -4.549669 -2.718383, -4.670632 -2.504853, -4.677574 -2.491867, -4.787914 -2.272659, -4.794209 -2.259348, -4.893661 -2.03499, -4.899296 -2.021386, -4.987618 -1.792418, -4.992579 -1.778554, -5.06956 -1.545528, -5.073834 -1.531437, -5.139289 -1.294915, -5.142867 -1.280631, -5.196637 -1.041182, -5.19951 -1.02674, -5.241466 -0.784941, -5.243626 -0.770376, -5.273667 -0.526809, -5.275111 -0.512155, -5.293164 -0.267408, -5.293887 -0.252701, -5.29991 -0.007362, -5.29991 0.007362, -5.293887 0.252701, -5.293164 0.267408, -5.275111 0.512155, -5.273667 0.526809, -5.243626 0.770376, -5.241466 0.784941, -5.19951 1.02674, -5.196637 1.041182, -5.142867 1.280631, -5.139289 1.294915, -5.073834 1.531437, -5.06956 1.545528, -4.992579 1.778554, -4.987618 1.792418, -4.899296 2.021386, -4.893661 2.03499, -4.794209 2.259348, -4.787914 2.272659, -4.677574 2.491867, -4.670632 2.504853, -4.549669 2.718383, -4.542099 2.731013, -4.410804 2.93835, -4.402624 2.950594, -4.261313 3.151239, -4.252542 3.163066, -4.101556 3.356536, -4.092215 3.367918, -3.931918 3.553747, -3.92203 3.564657, -3.752808 3.742396, -3.742396 3.752808, -3.564657 3.92203, -3.553747 3.931918, -3.367918 4.092215, -3.356536 4.101556, -3.163066 4.252542, -3.151239 4.261313, -2.950594 4.402624, -2.93835 4.410804, -2.731013 4.542099, -2.718383 4.549669, -2.504853 4.670632, -2.491867 4.677574, -2.272659 4.787914, -2.259348 4.794209, -2.03499 4.893661, -2.021386 4.899296, -1.792418 4.987618, -1.778554 4.992579, -1.545528 5.06956, -1.531437 5.073834, -1.294915 5.139289, -1.280631 5.142867, -1.041182 5.196637, -1.02674 5.19951, -0.784941 5.241466, -0.770376 5.243626, -0.526809 5.273667, -0.512155 5.275111, -0.267408 5.293164, -0.252701 5.293887, -0.007362 5.29991, 0.007362 5.29991, 0.252701 5.293887, 0.267408 5.293164, 0.512155 5.275111, 0.526809 5.273667, 0.770376 5.243626, 0.784941 5.241466, 1.02674 5.19951, 1.041182 5.196637, 1.280631 5.142867, 1.294915 5.139289, 1.531437 5.073834, 1.545528 5.06956, 1.778554 4.992579, 1.792418 4.987618, 2.021386 4.899296, 2.03499 4.893661, 2.259348 4.794209, 2.272659 4.787914, 2.491867 4.677574, 2.504853 4.670632, 2.718383 4.549669, 2.731013 4.542099, 2.93835 4.410804, 2.950594 4.402624, 3.151239 4.261313, 3.163066 4.252542, 3.356536 4.101556, 3.367918 4.092215, 3.553747 3.931918, 3.564657 3.92203, 3.742396 3.752808, 3.752808 3.742396, 3.92203 3.564657, 3.931918 3.553747, 4.092215 3.367918, 4.101556 3.356536, 4.252542 3.163066, 4.261313 3.151239, 4.402624 2.950594, 4.410804 2.93835, 4.542099 2.731013, 4.549669 2.718383, 4.670632 2.504853, 4.677574 2.491867, 4.787914 2.272659, 4.794209 2.259348, 4.893661 2.03499, 4.899296 2.021386, 4.987618 1.792418, 4.992579 1.778554, 5.06956 1.545528, 5.073834 1.531437, 5.139289 1.294915, 5.142867 1.280631, 5.196637 1.041182, 5.19951 1.02674, 5.241466 0.784941, 5.243626 0.770376, 5.273667 0.526809, 5.275111 0.512155, 5.293164 0.267408, 5.293887 0.252701, 5.29991 0.007362))",data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png,089266493b354e81,d162e3fb9454ae08
circle_01_shrunk0.20,shrunk,"POLYGON ((4.79994 -2.134046e-16, 4.794158 -0.235522, 4.776827 -0.470476, 4.747988 -0.704297, 4.70771 -0.936422, 4.656092 -1.16629, 4.593256 -1.393349, 4.519355 -1.617051, 4.434566 -1.836857, 4.339094 -2.052239, 4.233169 -2.262676, 4.117046 -2.467662, 3.991004 -2.666704, 3.855348 -2.859321, 3.710404 -3.04505, 3.556521 -3.223443, 3.39407 -3.39407, 3.223443 -3.556521, 3.04505 -3.710404, 2.859321 -3.855348, 2.666704 -3.991004, 2.467662 -4.117046, 2.262676 -4.233169, 2.052239 -4.339094, 1.836857 -4.434566, 1.617051 -4.519355, 1.393349 -4.593256, 1.16629 -4.656092, 0.936422 -4.70771, 0.704297 -4.747988, 0.470476 -4.776827, 0.235522 -4.794158, 6.441601e-16 -4.79994, -0.235522 -4.794158, -0.470476 -4.776827, -0.704297 -4.747988, -0.936422 -4.70771, -1.16629 -4.656092, -1.393349 -4.593256, -1.617051 -4.519355, -1.836857 -4.434566, -2.052239 -4.339094, -2.262676 -4.233169, -2.467662 -4.117046, -2.666704 -3.991004, -2.859321 -3.855348, -3.04505 -3.710404, -3.223443 -3.556521, -3.39407 -3.39407, -3.556521 -3.223443, -3.710404 -3.04505, -3.855348 -2.859321, -3.991004 -2.666704, -4.117046 -2.467662, -4.233169 -2.262676, -4.339094 -2.052239, -4.434566 -1.836857, -4.519355 -1.617051, -4.593256 -1.393349, -4.656092 -1.16629, -4.70771 -0.936422, -4.747988 -0.704297, -4.776827 -0.470476, -4.794158 -0.235522, -4.79994 -2.450855e-16, -4.794158 0.235522, -4.776827 0.470476, -4.747988 0.704297, -4.70771 0.936422, -4.656092 1.16629, -4.593256 1.393349, -4.519355 1.617051, -4.434566 1.836857, -4.339094 2.052239, -4.233169 2.262676, -4.117046 2.467662, -3.991004 2.666704, -3.855348 2.859321, -3.710404 3.04505, -3.556521 3.223443, -3.39407 3.39407, -3.223443 3.556521, -3.04505 3.710404, -2.859321 3.855348, -2.666704 3.991004, -2.467662 4.117046, -2.262676 4.233169, -2.052239 4.339094, -1.836857 4.434566, -1.617051 4.519355, -1.393349 4.593256, -1.16629 4.656092, -0.936422 4.70771, -0.704297 4.747988, -0.470476 4.776827, -0.235522 4.794158, 5.949473e-16 4.79994, 0.235522 4.794158, 0.470476 4.776827, 0.704297 4.747988, 0.936422 4.70771, 1.16629 4.656092, 1.393349 4.593256, 1.617051 4.519355, 1.836857 4.434566, 2.052239 4.339094, 2.262676 4.233169, 2.467662 4.117046, 2.666704 3.991004, 2.859321 3.855348, 3.04505 3.710404, 3.223443 3.556521, 3.39407 3.39407, 3.556521 3.223443, 3.710404 3.04505, 3.855348 2.859321, 3.991004 2.666704, 4.117046 2.467662, 4.233169 2.262676, 4.339094 2.052239, 4.434566 1.836857, 4.519355 1.617051, 4.593256 1.393349, 4.656092 1.16629, 4.70771 0.936422, 4.747988 0.704297, 4.776827 0.470476, 4.794158 0.235522, 4.79994 -2.134046e-16))",data/renders/blocks/circle_01_shrunk0.20_socket_v1.png,data/renders/blocks/circle_01_shrunk0.20_socket_v2.png,f179b6b6d1c81741,b73fb7108d1ced8a
